Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,LPG & Benzin,Coupe,Hatchback/3,Hatchback/5,MPV,Sedan,Station wagon,4WD (Sürekli),Önden Çekiş,-,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden
295000,OSMANİYE ,19888600,29 Temmuz 2022,Renault,Megane,1.6 Expression,2012,197000,1598,110,6.9,60,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
413750,ANKARA ,20165020,29 Temmuz 2022,Renault,Megane,1.5 dCi Touch Plus,2015,125000,1461,110,4.4,60,3 boyalı,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
220000,KOCAELİ ,20641716,29 Temmuz 2022,Renault,Scenic,1.5 dCi Privilege,2006,238000,1461,100,5.1,60,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
55000,ANKARA ,20639524,29 Temmuz 2022,Renault,R 9,1.4 Broadway,1989,100000,1390,83,0.0,47,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
83500,İSTANBUL ,20642520,29 Temmuz 2022,Renault,Megane,1.6 Coupe 1.6 e,1999,280000,1598,90,7.2,60,Belirtilmemiş,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
118000,BURSA ,20637704,29 Temmuz 2022,Renault,Clio,1.6 RTE,2000,260000,1598,90,7.2,50,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
408750,İSTANBUL ,20642470,29 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2017,188000,1461,110,3.8,49,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
255000,DİYARBAKIR ,20638020,29 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2015,188000,1461,90,3.9,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
357500,GAZİANTEP ,20642455,29 Temmuz 2022,Renault,Clio,1.0 SCe Joy,2021,16500,999,65,4.9,42,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
285000,ANKARA ,20642028,29 Temmuz 2022,Renault,Symbol,0.9 TCe Joy,2020,12000,898,90,5.1,50,"1 değişen, 3 boyalı",1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
468000,İSTANBUL ,20641639,29 Temmuz 2022,Renault,Megane,1.3 Tce Joy,2020,13000,1332,140,5.5,50,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
315000,BURSA ,20639961,29 Temmuz 2022,Renault,Grand Scenic,1.5 dCi Privilege,2010,238500,1461,105,5.1,60,"1 değişen, 5 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
59000,KAYSERİ ,20616897,29 Temmuz 2022,Renault,R 12,Toros,1989,184000,1397,72,0.0,0,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
208000,ANKARA ,20157837,29 Temmuz 2022,Renault,Megane,1.5 dCi Authentique,2008,307000,1461,105,4.9,60,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
275000,ANKARA ,20459639,29 Temmuz 2022,Renault,Clio,0.9 TCe Touch,2012,150000,898,90,4.5,45,2 boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
190000,HATAY ,20639180,29 Temmuz 2022,Renault,Megane,1.5 dCi Privilege,2009,265000,1461,106,4.7,60,"2 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
205000,TRABZON ,20641385,29 Temmuz 2022,Renault,Megane,1.5 dCi Dynamique,2004,251000,1461,100,4.5,60,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
122000,DENİZLİ ,20642486,29 Temmuz 2022,Renault,Megane,1.6 RTE,1999,310000,1598,107,7.0,60,Tamamı boyalı,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
243000,ÇANKIRI ,20641810,29 Temmuz 2022,Renault,Symbol,1.5 dCi Expression Plus,2011,103300,1461,85,4.3,50,"1 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
456000,İSTANBUL ,20637699,29 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2017,157200,1461,110,3.8,49,3 boyalı,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
369000,ANKARA ,20642318,29 Temmuz 2022,Renault,Fluence,1.5 dCi Touch,2015,125000,1461,90,4.5,60,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
72500,YOZGAT ,20639388,29 Temmuz 2022,Renault,R 9,1.4 Broadway GTE,1995,232000,1390,83,0.0,47,2 değişen,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
78000,HATAY ,20642438,29 Temmuz 2022,Renault,R 9,1.4 Broadway,1991,1234,1390,83,0.0,47,"1 değişen, 5 boyalı",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
332000,SAMSUN ,20639794,29 Temmuz 2022,Renault,Clio,1.2 Joy,2017,62000,1149,75,5.5,45,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
284500,ANKARA ,20639658,29 Temmuz 2022,Renault,Clio,1.2 Joy,2015,88000,1149,75,5.5,45,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
615000,ANKARA ,20642029,29 Temmuz 2022,Renault,Megane,1.3 Tce Joy Comfort,2021,10000,1332,140,5.3,50,Tamamı orjinal,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
230000,GAZİANTEP ,20591645,29 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2014,220000,1461,90,3.9,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
320000,GAZİANTEP ,20573714,29 Temmuz 2022,Renault,Fluence,1.5 dCi Touch,2014,250000,1461,90,4.5,60,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
67500,SAMSUN ,20641317,29 Temmuz 2022,Renault,R 12,Toros,1994,270000,1397,72,0.0,0,1 değişen,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
57500,AYDIN ,20185954,29 Temmuz 2022,Renault,R 12,TSW,1989,165000,1397,72,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
325000,ORDU ,20641702,29 Temmuz 2022,Renault,Fluence,1.5 dCi Dynamique,2012,169000,1461,110,4.4,60,3 boyalı,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
175000,YOZGAT ,18810419,29 Temmuz 2022,Renault,Megane,1.6 Dynamique,2005,220000,1598,115,6.9,60,"1 değişen, 6 boyalı",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
315000,GAZİANTEP ,20642340,29 Temmuz 2022,Renault,Fluence,1.5 dCi Icon,2014,299000,1461,110,4.6,60,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
280000,İSTANBUL ,20638674,29 Temmuz 2022,Renault,Symbol,1.2 Touch,2015,116900,1149,75,6.0,50,1 boyalı,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
499900,ANKARA ,20642172,29 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2016,71500,1461,110,3.7,47,Belirtilmemiş,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
225000,ANKARA ,20638574,29 Temmuz 2022,Renault,Megane,1.5 dCi Authentique,2007,241500,1461,85,4.6,60,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
169000,İSTANBUL ,20637975,29 Temmuz 2022,Renault,Clio,1.4 Dynamique,2005,214000,1390,98,6.7,50,1 değişen,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
170500,AYDIN ,20637696,29 Temmuz 2022,Renault,Symbol,1.2 Authentique Edition,2012,189000,1149,75,5.9,50,"1 değişen, 11 boyalı",1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
125000,SAMSUN ,19710450,29 Temmuz 2022,Renault,Megane,1.6 RTE,1998,275000,1598,90,7.2,60,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
425000,ADIYAMAN ,20642214,29 Temmuz 2022,Renault,Megane,1.6 Joy,2017,76000,1598,115,6.3,49,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
373000,İSTANBUL ,20484503,29 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2018,53000,1461,90,3.9,50,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
237500,ADIYAMAN ,20642122,29 Temmuz 2022,Renault,Symbol,1.2 Joy,2015,159000,1149,75,6.0,50,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
389750,DİYARBAKIR ,20641743,29 Temmuz 2022,Renault,Fluence,1.5 dCi Icon,2015,185000,1461,110,4.4,60,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
230000,TRABZON ,20637508,29 Temmuz 2022,Renault,Symbol,1.5 dCi Expression,2012,247000,1461,65,4.5,50,2 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
185000,KONYA ,20638135,29 Temmuz 2022,Renault,Symbol,1.5 dCi Authentique,2012,225000,1461,65,4.5,50,4 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
210000,İSTANBUL ,20641603,29 Temmuz 2022,Renault,Symbol,1.2 Authentique,2012,114000,1149,75,5.9,50,"1 değişen, 1 boyalı",1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
336500,ADANA ,20641973,29 Temmuz 2022,Renault,Clio,1.5 dCi Touch,2017,143000,1461,90,3.6,45,Tamamı orjinal,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
305000,KONYA ,20641690,29 Temmuz 2022,Renault,Clio,1.5 dCi Joy,2014,145000,1461,75,3.6,45,4 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
45000,KIRŞEHİR ,20568231,29 Temmuz 2022,Renault,R 12,TX,1988,55000,1397,72,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
160000,TEKİRDAĞ ,20642061,29 Temmuz 2022,Renault,Megane,1.6 RXE,2000,227000,1598,107,7.0,60,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
350000,MALATYA ,20638847,29 Temmuz 2022,Renault,Clio,1.5 dCi Joy,2017,92000,1461,75,3.6,45,1 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
345000,GAZİANTEP ,20641853,29 Temmuz 2022,Renault,Clio,1.5 dCi Joy,2018,99000,1461,75,3.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
570000,GAZİANTEP ,20638566,29 Temmuz 2022,Renault,Megane,1.6 Joy,2019,8479,1598,115,6.3,49,1 değişen,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
270000,GAZİANTEP ,20204657,29 Temmuz 2022,Renault,Clio,1.5 dCi Icon,2013,239000,1461,90,3.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
195000,TEKİRDAĞ ,20637983,29 Temmuz 2022,Renault,Clio,1.5 dCi Authentique,2007,220000,1461,65,4.9,55,4 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
478500,EDİRNE ,20641980,29 Temmuz 2022,Renault,Megane,1.3 Tce Joy,2020,45000,1332,140,5.5,50,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
67500,ÇORUM ,20641212,29 Temmuz 2022,Renault,R 9,1.4 Broadway GTE,1991,37864,1390,83,0.0,47,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
446500,ANTALYA ,19522840,29 Temmuz 2022,Renault,Clio,1.5 dCi Touch,2019,99000,1461,90,3.7,45,Belirtilmemiş,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
170000,KIRKLARELİ ,20639886,29 Temmuz 2022,Renault,Clio,1.4 Authentique,2006,205720,1390,98,6.7,55,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
445000,İSTANBUL ,20637280,29 Temmuz 2022,Renault,Clio,1.0 TCe Joy,2021,6600,999,100,5.0,42,Belirtilmemiş,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
280000,BURSA ,20638379,29 Temmuz 2022,Renault,Fluence,1.6 Expression,2010,186000,1598,105,7.7,60,"1 değişen, 2 boyalı",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
520000,ESKİŞEHİR ,20639330,29 Temmuz 2022,Renault,Clio,1.0 TCe Touch,2021,2000,999,90,5.0,42,Tamamı orjinal,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
57000,OSMANİYE ,20637874,29 Temmuz 2022,Renault,R 12,Toros,1993,250000,1397,72,0.0,0,"3 değişen, 10 boyalı",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
205750,HATAY ,20641384,29 Temmuz 2022,Renault,Clio,1.5 dCi Grandtour Extreme,2012,327780,1461,85,4.4,55,1 değişen,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
305000,BURSA ,20641333,29 Temmuz 2022,Renault,Megane,1.5 dCi Privilege,2011,189000,1461,105,4.5,60,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
215000,MARDİN ,20641674,29 Temmuz 2022,Renault,Fluence,1.5 dCi Business,2010,212000,1461,85,4.5,60,"3 değişen, 8 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
510000,İZMİR ,20641115,29 Temmuz 2022,Renault,Megane,1.5 dCi Touch Plus,2017,116000,1461,110,3.8,49,2 boyalı,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
136000,ANKARA ,20639255,29 Temmuz 2022,Renault,Clio,1.4 RTA,2001,221000,1390,75,6.8,50,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
225000,ESKİŞEHİR ,20638974,29 Temmuz 2022,Renault,Megane,1.5 dCi Privilege,2008,341000,1461,100,4.9,60,"1 değişen, 4 boyalı",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
275000,GAZİANTEP ,20641412,29 Temmuz 2022,Renault,Clio,1.5 dCi Icon,2012,240000,1461,75,3.6,45,"1 değişen, 3 boyalı",1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
222500,DÜZCE ,20638153,29 Temmuz 2022,Renault,Megane,1.6 Dynamique,2004,275000,1598,115,6.9,60,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
290000,ANKARA ,20640593,29 Temmuz 2022,Renault,Fluence,1.5 dCi Joy,2013,205000,1461,90,4.5,60,1 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
207500,ÇORUM ,20638844,29 Temmuz 2022,Renault,Megane,1.6 Dynamique,2005,236500,1598,115,6.9,60,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
88000,AFYONKARAHİSAR ,20637412,29 Temmuz 2022,Renault,R 9,1.4 Broadway RL,1997,272000,1390,83,0.0,47,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
52000,GAZİANTEP ,20637272,29 Temmuz 2022,Renault,R 12,Toros,1993,123000,1397,72,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
371000,İSTANBUL ,20641108,29 Temmuz 2022,Renault,Clio,0.9 TCe Sport Tourer Touch,2020,17500,898,90,5.1,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
580000,BURSA ,20638052,29 Temmuz 2022,Renault,Megane,1.5 dCi Icon,2016,16000,1461,110,3.9,49,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
283000,ADANA ,20638529,29 Temmuz 2022,Renault,Fluence,1.5 dCi Privilege,2012,224000,1461,110,4.4,60,"1 değişen, 5 boyalı",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
384750,İSTANBUL ,20641594,29 Temmuz 2022,Renault,Megane,1.5 dCi Joy,2017,190000,1461,110,3.8,49,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
305000,İZMİR ,20576120,29 Temmuz 2022,Renault,Clio,1.5 dCi Icon,2015,233000,1461,90,3.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
145000,İSTANBUL ,20640628,29 Temmuz 2022,Renault,Laguna,2.0 RXE,1999,362000,1998,115,0.0,66,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
420000,SAMSUN ,20637396,29 Temmuz 2022,Renault,Clio,1.0 TCe Touch,2020,20800,999,90,5.0,42,1 boyalı,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
265000,GAZİANTEP ,20641607,29 Temmuz 2022,Renault,Clio,1.5 dCi Dynamique,2012,175900,1461,106,4.6,55,Tamamı orjinal,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
338500,GAZİANTEP ,20640835,29 Temmuz 2022,Renault,Fluence,1.5 dCi Touch,2015,225000,1461,110,4.4,60,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
215000,MERSİN ,20640234,29 Temmuz 2022,Renault,Clio,1.2 Extreme,2009,143000,1149,75,5.9,55,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
467000,DİYARBAKIR ,20638611,29 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2017,148000,1461,110,3.9,49,1 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
137500,İSTANBUL ,20638107,29 Temmuz 2022,Renault,Clio,1.4 RTA,2000,170500,1390,75,6.8,50,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
266000,KIRŞEHİR ,20637470,29 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2013,189000,1461,90,3.9,50,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
150000,HATAY ,20638696,29 Temmuz 2022,Renault,Laguna,1.6 Privilege,2004,297000,1598,107,7.2,70,1 değişen,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
485000,İZMİR ,20639744,29 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2017,130800,1461,110,3.8,49,2 boyalı,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
160000,HATAY ,20639194,29 Temmuz 2022,Renault,Clio,1.5 dCi Alize,2006,170000,1461,65,4.7,50,4 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
395000,İSTANBUL ,20639554,29 Temmuz 2022,Renault,Fluence,1.5 dCi Touch Plus,2016,181000,1461,110,4.4,60,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
95000,MALATYA ,20639229,29 Temmuz 2022,Renault,R 9,1.4 Broadway RN,1998,240000,1390,83,0.0,47,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
149500,ANTALYA ,20637258,29 Temmuz 2022,Renault,Laguna,1.9 DTi RXE,1999,30200,1870,98,5.5,66,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
268000,TRABZON ,20640136,29 Temmuz 2022,Renault,Megane,1.5 dCi Extreme,2009,172000,1461,85,4.7,60,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
247000,DİYARBAKIR ,20639338,29 Temmuz 2022,Renault,Fluence,1.5 dCi Business,2011,271000,1461,85,4.5,60,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
450000,İSTANBUL ,20640597,29 Temmuz 2022,Renault,Megane,1.6 Joy,2018,37000,1598,115,6.3,49,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
286000,KAYSERİ ,20641318,29 Temmuz 2022,Renault,Clio,1.5 dCi SportTourer Joy,2016,175000,1461,75,3.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
305000,ESKİŞEHİR ,20639429,29 Temmuz 2022,Renault,Clio,1.2 Touch,2012,141000,1149,75,5.5,45,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
407000,ANKARA ,20637937,29 Temmuz 2022,Renault,Megane,1.6 Joy,2016,115000,1598,115,6.3,49,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
215000,ANKARA ,20639204,29 Temmuz 2022,Renault,Clio,1.5 dCi Authentique,2010,194700,1461,68,4.5,55,4 boyalı,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
325000,İSTANBUL ,20638723,29 Temmuz 2022,Renault,Clio,1.5 dCi Joy,2016,94000,1461,75,3.6,45,2 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
108000,GAZİANTEP ,20637798,29 Temmuz 2022,Renault,R 19,1.6 Europa RTE,2001,246700,1598,90,0.0,55,"2 değişen, 2 boyalı",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
465000,GAZİANTEP ,20566534,29 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2017,165000,1461,110,3.8,49,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
240000,İSTANBUL ,20637724,29 Temmuz 2022,Renault,Clio,1.5 dCi Authentique Edition,2012,160000,1461,75,4.4,55,1 değişen,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
267000,HATAY ,20641148,29 Temmuz 2022,Renault,Clio,1.5 dCi Touch,2014,171000,1461,90,3.7,45,Belirtilmemiş,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
72000,KONYA ,20637164,29 Temmuz 2022,Renault,R 19,1.4 Europa RN,1995,345000,1397,55,0.0,0,Tamamı boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
181000,ÇANAKKALE ,20641391,29 Temmuz 2022,Renault,Clio,1.2 Authentique,2006,161000,1149,75,5.9,55,4 boyalı,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
245000,ESKİŞEHİR ,20641176,29 Temmuz 2022,Renault,Symbol,1.2 Expression,2012,91000,1149,75,5.9,50,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
449000,İSTANBUL ,20638600,29 Temmuz 2022,Renault,Clio,1.5 dCi SportTourer Icon,2017,118500,1461,90,3.7,45,2 boyalı,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
230000,HATAY ,20638424,29 Temmuz 2022,Renault,Clio,1.5 dCi Dynamique,2011,190000,1461,106,4.6,55,"2 değişen, 2 boyalı",1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
262500,ANKARA ,20638955,29 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2014,189600,1461,90,3.9,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
87000,ELAZIĞ ,20639806,29 Temmuz 2022,Renault,R 9,1.4 Broadway RNi,1998,280000,1397,72,0.0,0,2 değişen,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
405000,ANTALYA ,20639161,29 Temmuz 2022,Renault,Clio,1.0 SCe Joy,2022,0,999,65,4.9,42,Tamamı orjinal,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
176500,İSTANBUL ,20639745,29 Temmuz 2022,Renault,Megane,1.6 Dynamique,2004,233500,1598,115,6.9,60,"3 değişen, 6 boyalı",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
695000,İSTANBUL ,20641554,29 Temmuz 2022,Renault,Megane,1.5 dCi Icon,2019,26000,1461,115,4.2,49,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
65000,ERZİNCAN ,20640679,29 Temmuz 2022,Renault,R 12,Toros,1992,88459,1397,72,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
485000,İSTANBUL ,20638899,29 Temmuz 2022,Renault,Clio,1.0 TCe Touch,2020,8950,999,90,5.0,42,Tamamı orjinal,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
45000,ANKARA ,20638805,29 Temmuz 2022,Renault,R 9,1.4 Spring,1991,350000,1390,72,0.0,47,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
142000,GÜMÜŞHANE ,20637492,29 Temmuz 2022,Renault,Laguna,2.0 RXT,1999,229000,1948,139,7.7,66,1 boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
315000,ŞANLIURFA ,20639894,29 Temmuz 2022,Renault,Fluence,1.5 dCi Touch,2014,193500,1461,90,4.5,60,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
135000,BURSA ,20637814,29 Temmuz 2022,Renault,Clio,1.4 RTA,2001,206000,1390,75,6.8,50,"1 değişen, 11 boyalı",1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
